SettlementDate,SettlementPeriod,1,2,3,4,5,6,7,8,9
11/04/2020,38,22,12,6,20,4,4,32,16,34
11/04/2020,39,20,10,10,29,4,4,48,24,38
11/04/2020,40,18,14,7,27,5,5,30,15,42
11/04/2020,41,18,16,7,22,5,5,32,16,46
11/04/2020,42,18,13,5,21,6,6,28,14,50
11/04/2020,43,19,14,4,16,7,7,12,6,49
11/04/2020,44,18,10,2,16,9,9,16,8,45
11/04/2020,45,18,10,1,16,8,8,8,4,40
11/04/2020,46,17,8,0,15,8,8,4,2,34
11/04/2020,47,16,11,2,17,6,6,2,1,29
11/04/2020,48,16,9,1,14,5,5,2,1,21
12/04/2020,1,16,7,1,9,5,5,2,1,16
12/04/2020,2,16,5,0,6,4,4,2,1,13
12/04/2020,3,16,3,0,7,4,4,0,0,10
12/04/2020,4,17,5,0,4,5,5,2,1,9
12/04/2020,5,16,7,0,4,5,5,2,1,4
12/04/2020,6,16,6,0,3,4,4,0,0,4
12/04/2020,7,18,7,0,7,4,4,0,0,4
12/04/2020,8,18,5,0,6,3,3,0,0,4
12/04/2020,9,18,3,0,6,2,2,0,0,5
12/04/2020,10,19,3,0,5,3,3,0,0,5
12/04/2020,11,19,3,1,5,3,3,0,0,7
12/04/2020,12,19,3,1,4,3,3,0,0,9
12/04/2020,13,20,3,1,2,3,3,0,0,9
12/04/2020,14,21,3,1,4,4,4,0,0,7
12/04/2020,15,22,3,0,4,4,4,0,0,6
12/04/2020,16,21,4,0,4,5,5,0,0,4
12/04/2020,17,22,4,1,1,4,4,0,0,1
12/04/2020,18,21,5,1,2,4,4,0,0,0
12/04/2020,19,21,6,7,2,3,3,0,0,1
12/04/2020,20,22,6,5,4,4,4,0,0,1
12/04/2020,21,23,5,2,5,4,4,0,0,3
12/04/2020,22,23,5,1,7,4,4,0,0,5
12/04/2020,23,23,5,2,6,4,4,0,0,8
12/04/2020,24,24,6,2,8,3,3,0,0,12
12/04/2020,25,24,8,3,9,2,2,0,0,15
12/04/2020,26,25,10,3,10,2,2,0,0,17
12/04/2020,27,24,13,5,17,2,2,0,0,16
12/04/2020,28,24,16,7,24,2,2,0,0,16
12/04/2020,29,24,19,10,26,4,4,0,0,20
12/04/2020,30,25,24,11,32,4,4,0,0,34
12/04/2020,31,25,30,11,27,4,4,2,1,50
12/04/2020,32,24,36,12,35,3,3,2,1,74
12/04/2020,33,24,43,12,45,3,3,6,3,92
12/04/2020,34,24,48,16,50,2,2,14,7,96
12/04/2020,35,23,56,20,74,2,2,20,10,98
12/04/2020,36,22,62,24,86,2,2,36,18,100
12/04/2020,37,21,69,33,81,3,3,60,30,102
12/04/2020,38,20,73,40,102,5,5,88,44,102
12/04/2020,39,19,71,40,92,11,11,90,45,102
12/04/2020,40,18,79,45,105,58,58,90,45,102
12/04/2020,41,17,79,46,88,68,68,90,45,102
12/04/2020,42,15,76,42,98,58,58,90,45,102
12/04/2020,43,14,83,49,132,71,71,88,44,102
12/04/2020,44,13,84,51,130,72,72,88,44,102
12/04/2020,45,12,88,54,123,78,78,86,43,103
12/04/2020,46,11,88,52,123,79,79,90,45,103
12/04/2020,47,10,87,54,131,79,79,84,42,103
12/04/2020,48,9,85,53,125,80,80,80,40,103
13/04/2020,1,8,85,52,131,81,81,84,42,103
13/04/2020,2,8,82,50,125,78,78,88,44,103
13/04/2020,3,8,79,48,95,81,81,86,43,103
13/04/2020,4,7,75,44,88,81,81,88,44,103
13/04/2020,5,7,73,44,80,81,81,90,45,103
13/04/2020,6,6,71,42,79,81,81,88,44,103
13/04/2020,7,6,76,39,72,81,81,88,44,103
13/04/2020,8,5,74,43,77,81,81,88,44,103
13/04/2020,9,4,70,41,74,81,81,88,44,103
13/04/2020,10,4,63,35,57,81,81,88,44,103
13/04/2020,11,4,58,34,47,81,81,88,44,102
13/04/2020,12,3,52,29,39,81,81,88,44,102
13/04/2020,13,3,46,36,45,81,81,88,44,100
13/04/2020,14,3,49,32,35,80,80,86,43,98
13/04/2020,15,3,49,28,38,80,80,86,43,98
13/04/2020,16,3,42,22,36,80,80,86,43,97
13/04/2020,17,3,39,27,35,79,79,86,43,96
13/04/2020,18,3,33,24,33,79,79,84,42,95
13/04/2020,19,3,28,24,27,79,79,84,42,95
13/04/2020,20,3,22,18,23,79,79,80,40,93
13/04/2020,21,2,17,18,21,79,79,76,38,91
13/04/2020,22,2,13,11,18,79,79,72,36,88
13/04/2020,23,3,9,4,5,78,78,72,36,79
13/04/2020,24,3,7,2,3,78,78,64,32,69
13/04/2020,25,3,5,8,12,78,78,34,17,62
13/04/2020,26,3,3,5,9,78,78,54,27,59
13/04/2020,27,3,3,4,7,77,77,54,27,58
13/04/2020,28,4,6,1,5,77,77,62,31,57
13/04/2020,29,4,4,2,3,76,76,50,25,57
13/04/2020,30,5,3,1,1,76,76,48,24,58
13/04/2020,31,5,3,2,2,76,76,50,25,59
13/04/2020,32,5,2,1,2,76,76,48,24,63
13/04/2020,33,5,2,1,1,75,75,56,28,65
13/04/2020,34,5,2,1,0,76,76,56,28,64
13/04/2020,35,5,1,0,0,77,77,56,28,61
13/04/2020,36,4,1,0,0,77,77,58,29,60
13/04/2020,37,3,1,0,0,78,78,52,26,59
13/04/2020,38,3,1,0,0,77,77,48,24,58
13/04/2020,39,3,1,0,0,75,75,50,25,57
13/04/2020,40,2,1,1,0,73,73,50,25,55
13/04/2020,41,2,1,1,0,71,71,44,22,55
13/04/2020,42,2,1,0,0,67,67,42,21,52
13/04/2020,43,2,1,0,0,62,62,46,23,46
13/04/2020,44,2,1,0,0,57,57,46,23,37
13/04/2020,45,2,1,0,0,52,52,26,13,30
13/04/2020,46,2,2,0,0,43,43,42,21,24
13/04/2020,47,2,2,0,0,38,38,20,10,21
13/04/2020,48,2,2,0,1,33,33,18,9,19
14/04/2020,1,2,3,0,1,28,28,28,14,17
14/04/2020,2,2,4,0,1,29,29,12,6,15
14/04/2020,3,3,4,0,2,25,25,12,6,13
14/04/2020,4,3,4,0,2,21,21,12,6,10
14/04/2020,5,3,4,0,3,20,20,14,7,5
14/04/2020,6,3,4,0,4,20,20,6,3,3
14/04/2020,7,3,4,0,4,14,14,2,1,3
14/04/2020,8,3,5,0,6,14,14,8,4,3
14/04/2020,9,3,6,1,10,16,16,6,3,3
14/04/2020,10,3,7,1,12,15,15,6,3,3
14/04/2020,11,4,8,3,19,14,14,4,2,4
14/04/2020,12,4,10,3,19,13,13,6,3,4
14/04/2020,13,4,9,4,17,14,14,8,4,3
14/04/2020,14,5,9,3,17,13,13,10,5,3
14/04/2020,15,5,11,4,21,13,13,6,3,2
14/04/2020,16,6,12,4,22,13,13,8,4,3
14/04/2020,17,7,12,6,24,13,13,10,5,1
14/04/2020,18,9,12,5,25,12,12,6,3,1
14/04/2020,19,10,12,5,27,11,11,8,4,0
14/04/2020,20,11,11,5,28,10,10,2,1,0
14/04/2020,21,11,11,6,33,8,8,4,2,0
14/04/2020,22,11,11,5,31,7,7,2,1,0
14/04/2020,23,11,11,6,30,6,6,0,0,0
14/04/2020,24,11,12,6,30,5,5,0,0,0
14/04/2020,25,12,13,7,35,5,5,0,0,0
14/04/2020,26,13,14,7,33,5,5,0,0,0
14/04/2020,27,14,14,7,30,4,4,0,0,1
14/04/2020,28,14,15,7,27,4,4,0,0,2
14/04/2020,29,15,15,7,29,4,4,0,0,4
14/04/2020,30,15,15,7,26,5,5,0,0,8
14/04/2020,31,15,17,7,29,5,5,0,0,13
14/04/2020,32,16,17,7,25,4,4,0,0,20
14/04/2020,33,16,17,7,27,4,4,0,0,26
14/04/2020,34,16,16,6,23,3,3,0,0,31
14/04/2020,35,16,15,6,24,3,3,0,0,35
14/04/2020,36,16,14,5,22,3,3,0,0,35
14/04/2020,37,15,12,5,20,3,3,0,0,37
14/04/2020,38,15,12,5,28,3,3,0,0,38
14/04/2020,39,14,11,3,29,2,2,2,1,41
14/04/2020,40,12,10,3,24,2,2,2,1,37
14/04/2020,41,11,9,2,20,2,2,4,2,37
14/04/2020,42,12,9,2,18,2,2,8,4,41
14/04/2020,43,12,7,2,15,1,1,12,6,42
14/04/2020,44,13,7,1,16,1,1,14,7,43
14/04/2020,45,13,7,1,18,1,1,22,11,43
14/04/2020,46,13,7,0,18,1,1,24,12,43
14/04/2020,47,16,8,1,20,1,1,32,16,45
14/04/2020,48,16,8,1,19,1,1,40,20,42
15/04/2020,1,16,6,1,18,1,1,40,20,40
15/04/2020,2,17,6,1,15,1,1,32,16,38
15/04/2020,3,17,6,1,17,1,1,30,15,37
15/04/2020,4,18,7,1,17,1,1,32,16,35
15/04/2020,5,18,7,1,17,1,1,24,12,30
15/04/2020,6,18,7,1,16,1,1,20,10,29
15/04/2020,7,18,6,1,15,1,1,22,11,27
15/04/2020,8,18,5,0,14,1,1,22,11,25
15/04/2020,9,20,5,0,14,1,1,20,10,23
15/04/2020,10,20,6,0,13,1,1,16,8,21
15/04/2020,11,21,6,0,16,1,1,14,7,19
15/04/2020,12,21,6,0,15,1,1,16,8,18
15/04/2020,13,22,6,0,15,1,1,14,7,17
15/04/2020,14,23,6,0,13,0,0,14,7,15
15/04/2020,15,24,6,0,10,0,0,14,7,12
15/04/2020,16,25,7,1,9,1,1,12,6,10
15/04/2020,17,26,6,1,13,1,1,12,6,7
15/04/2020,18,27,6,1,12,1,1,16,8,6
15/04/2020,19,28,7,1,20,1,1,12,6,5
15/04/2020,20,29,8,1,15,0,0,10,5,4
15/04/2020,21,29,10,1,11,0,0,6,3,3
15/04/2020,22,30,12,1,9,0,0,6,3,2
15/04/2020,23,30,11,1,14,0,0,4,2,2
15/04/2020,24,30,10,1,15,0,0,4,2,2
15/04/2020,25,30,9,1,23,1,1,4,2,2
15/04/2020,26,30,10,2,23,1,1,4,2,3
15/04/2020,27,30,9,1,23,2,2,0,0,3
15/04/2020,28,30,9,1,17,2,2,0,0,3
15/04/2020,29,30,9,1,14,3,3,0,0,3
15/04/2020,30,29,11,1,12,4,4,0,0,4
15/04/2020,31,29,10,2,16,6,6,0,0,5
15/04/2020,32,28,9,2,14,7,7,0,0,6
15/04/2020,33,27,10,2,16,7,7,2,1,6
15/04/2020,34,26,10,2,12,9,9,4,2,6
15/04/2020,35,26,10,1,9,10,10,4,2,6
15/04/2020,36,25,9,1,8,11,11,4,2,7
15/04/2020,37,25,6,1,8,12,12,4,2,7
15/04/2020,38,24,6,2,8,12,12,6,3,7
15/04/2020,39,23,6,2,8,12,12,6,3,7
15/04/2020,40,22,6,3,8,13,13,12,6,8
15/04/2020,41,22,6,3,7,12,12,20,10,8
15/04/2020,42,19,5,4,5,13,13,22,11,8
15/04/2020,43,17,6,3,3,14,14,24,12,13
15/04/2020,44,16,6,3,3,14,14,18,9,15
15/04/2020,45,14,5,1,1,14,14,16,8,15
15/04/2020,46,12,5,1,0,13,13,4,2,14
15/04/2020,47,10,6,1,0,13,13,8,4,13
15/04/2020,48,9,6,1,0,11,11,8,4,16
16/04/2020,1,8,5,1,1,11,11,6,3,15
16/04/2020,2,7,5,1,1,10,10,14,7,15
16/04/2020,3,6,6,2,9,9,9,6,3,14
16/04/2020,4,5,4,2,6,8,8,2,1,10
16/04/2020,5,5,5,3,0,7,7,2,1,6
16/04/2020,6,4,5,5,0,6,6,2,1,3
16/04/2020,7,4,5,6,0,5,5,0,0,2
16/04/2020,8,3,7,8,1,5,5,0,0,1
16/04/2020,9,3,8,6,2,4,4,0,0,0
16/04/2020,10,3,9,8,4,3,3,0,0,0
16/04/2020,11,3,11,7,4,3,3,0,0,0
16/04/2020,12,2,14,9,7,2,2,0,0,0
16/04/2020,13,2,17,12,10,3,3,0,0,0
16/04/2020,14,2,19,14,15,2,2,0,0,0
16/04/2020,15,3,26,18,31,2,2,0,0,0
16/04/2020,16,3,31,19,33,3,3,2,1,0
16/04/2020,17,3,41,19,39,3,3,2,1,1
16/04/2020,18,3,41,18,50,3,3,4,2,3
16/04/2020,19,2,44,24,49,5,5,4,2,6
16/04/2020,20,2,45,27,51,5,5,8,4,8
16/04/2020,21,2,46,31,43,5,5,10,5,8
16/04/2020,22,2,46,30,43,5,5,12,6,7
16/04/2020,23,2,44,24,35,5,5,14,7,9
16/04/2020,24,2,42,24,38,4,4,16,8,10
16/04/2020,25,2,43,23,39,4,4,18,9,13
16/04/2020,26,2,40,23,41,4,4,24,12,17
16/04/2020,27,2,37,23,40,5,5,22,11,23
16/04/2020,28,2,38,22,38,5,5,22,11,30
16/04/2020,29,2,36,19,44,6,6,20,10,33
16/04/2020,30,2,38,19,38,7,7,22,11,42
16/04/2020,31,2,37,21,39,8,8,22,11,47
16/04/2020,32,2,35,22,36,9,9,26,13,49
16/04/2020,33,2,35,22,35,9,9,30,15,50
16/04/2020,34,2,34,22,34,9,9,34,17,50
16/04/2020,35,2,33,22,32,10,10,34,17,50
16/04/2020,36,2,33,22,32,10,10,44,22,50
16/04/2020,37,2,32,18,37,11,11,42,21,51
16/04/2020,38,2,32,19,38,12,12,50,25,53
16/04/2020,39,2,31,18,43,12,12,62,31,55
16/04/2020,40,2,32,18,45,16,16,52,26,57
16/04/2020,41,2,32,19,44,16,16,56,28,58
16/04/2020,42,1,32,17,45,16,16,54,27,60
16/04/2020,43,1,33,15,45,18,18,60,30,61
16/04/2020,44,1,32,15,45,24,24,62,31,61
16/04/2020,45,1,34,16,38,25,25,66,33,60
16/04/2020,46,1,32,16,38,28,28,58,29,58
16/04/2020,47,1,31,16,39,28,28,48,24,57
16/04/2020,48,1,32,16,40,32,32,48,24,56
17/04/2020,1,1,31,16,41,40,40,40,20,53
17/04/2020,2,1,30,15,40,48,48,46,23,52
17/04/2020,3,1,29,14,42,52,52,52,26,51
17/04/2020,4,1,27,15,43,58,58,50,25,51
17/04/2020,5,1,24,17,48,67,67,50,25,50
17/04/2020,6,1,23,17,45,68,68,42,21,50
17/04/2020,7,1,26,19,45,68,68,34,17,49
17/04/2020,8,2,23,17,44,67,67,30,15,49
17/04/2020,9,2,19,15,39,71,71,38,19,49
17/04/2020,10,2,19,14,38,72,72,42,21,49
17/04/2020,11,2,21,14,37,73,73,46,23,49
17/04/2020,12,2,23,12,37,73,73,48,24,49
17/04/2020,13,2,24,10,37,76,76,48,24,50
17/04/2020,14,2,23,8,34,76,76,52,26,50
17/04/2020,15,3,21,8,39,78,78,52,26,49
17/04/2020,16,3,19,7,31,78,78,58,29,48
17/04/2020,17,4,20,7,32,78,78,60,30,50
17/04/2020,18,5,21,7,25,77,77,60,30,51
17/04/2020,19,6,18,8,26,77,77,60,30,50
17/04/2020,20,7,18,8,22,76,76,58,29,50
17/04/2020,21,7,19,9,20,76,76,50,25,51
17/04/2020,22,8,18,9,20,75,75,54,27,51
17/04/2020,23,8,17,9,26,75,75,58,29,51
17/04/2020,24,9,17,10,26,73,73,58,29,51
17/04/2020,25,10,20,10,26,73,73,54,27,51
17/04/2020,26,10,22,11,25,77,77,50,25,51
17/04/2020,27,11,23,12,29,78,78,48,24,50
17/04/2020,28,11,25,12,26,78,78,52,26,49
17/04/2020,29,12,26,13,27,78,78,52,26,51
17/04/2020,30,12,27,13,27,77,77,56,28,52
17/04/2020,31,13,27,13,33,79,79,54,27,53
17/04/2020,32,15,28,14,31,79,79,58,29,52
17/04/2020,33,16,29,15,39,79,79,60,30,52
17/04/2020,34,16,29,17,39,80,80,56,28,51
17/04/2020,35,17,31,19,48,80,80,56,28,50
17/04/2020,36,17,30,20,45,79,79,52,26,50
17/04/2020,37,17,31,22,51,79,79,54,27,50
17/04/2020,38,17,30,23,53,78,78,50,25,51
17/04/2020,39,17,29,21,52,78,78,52,26,52
17/04/2020,40,17,29,19,53,78,78,54,27,52
17/04/2020,41,16,30,16,46,79,79,58,29,53
17/04/2020,42,16,26,17,46,78,78,60,30,55
17/04/2020,43,15,30,19,40,78,78,54,27,54
17/04/2020,44,13,28,18,42,76,76,64,32,52
17/04/2020,45,12,31,14,35,76,76,54,27,52
17/04/2020,46,10,29,14,37,76,76,54,27,48
17/04/2020,47,9,30,15,38,75,75,48,24,45
17/04/2020,48,9,31,15,37,74,74,40,20,44
18/04/2020,1,9,29,13,37,74,74,36,18,42
18/04/2020,2,9,26,19,36,72,72,32,16,38
18/04/2020,3,8,24,17,36,69,69,30,15,35
18/04/2020,4,8,27,15,34,66,66,30,15,37
18/04/2020,5,7,28,17,37,63,63,30,15,39
18/04/2020,6,7,26,16,37,61,61,30,15,38
18/04/2020,7,7,24,20,48,61,61,30,15,38
18/04/2020,8,7,26,19,47,56,56,32,16,40
18/04/2020,9,7,29,22,39,51,51,36,18,44
18/04/2020,10,7,26,20,40,46,46,30,15,50
18/04/2020,11,7,22,21,38,43,43,34,17,52
18/04/2020,12,7,24,18,38,46,46,30,15,51
18/04/2020,13,7,21,18,40,44,44,26,13,48
18/04/2020,14,7,18,14,37,42,42,22,11,44
18/04/2020,15,9,21,12,35,40,40,22,11,35
18/04/2020,16,9,25,13,33,33,33,28,14,30
18/04/2020,17,10,20,11,31,33,33,26,13,23
18/04/2020,18,11,18,11,28,33,33,22,11,19
18/04/2020,19,12,22,12,30,27,27,18,9,15
18/04/2020,20,12,21,11,27,24,24,12,6,14
18/04/2020,21,12,23,9,24,22,22,18,9,14
18/04/2020,22,12,19,12,32,24,24,12,6,15
18/04/2020,23,13,15,12,34,24,24,10,5,17
18/04/2020,24,13,14,9,27,15,15,6,3,20
18/04/2020,25,14,14,8,25,9,9,2,1,20
18/04/2020,26,14,14,8,23,7,7,4,2,19
18/04/2020,27,15,12,7,24,6,6,4,2,13
18/04/2020,28,14,10,6,22,8,8,6,3,12
18/04/2020,29,15,11,6,21,9,9,6,3,11
18/04/2020,30,14,12,6,28,11,11,12,6,13
18/04/2020,31,14,11,7,28,12,12,10,5,15
18/04/2020,32,14,12,7,26,14,14,10,5,17
18/04/2020,33,13,13,7,24,15,15,12,6,22
18/04/2020,34,13,13,7,24,16,16,16,8,28
18/04/2020,35,13,11,7,25,15,15,20,10,32
18/04/2020,36,12,11,7,29,16,16,22,11,36
18/04/2020,37,12,10,5,37,16,16,28,14,38
18/04/2020,38,11,12,5,38,15,15,30,15,40
18/04/2020,39,10,12,6,48,13,13,28,14,41
18/04/2020,40,9,11,6,43,13,13,20,10,39
18/04/2020,41,9,11,7,37,13,13,20,10,36
18/04/2020,42,8,12,8,30,12,12,20,10,33
18/04/2020,43,8,11,9,27,12,12,22,11,28
18/04/2020,44,8,10,9,26,11,11,26,13,25
18/04/2020,45,8,9,10,27,12,12,28,14,25
18/04/2020,46,8,9,9,25,12,12,28,14,28
18/04/2020,47,8,9,6,26,14,14,28,14,30
18/04/2020,48,8,7,6,26,15,15,30,15,31
19/04/2020,1,7,8,6,25,17,17,30,15,33
19/04/2020,2,7,6,6,24,19,19,34,17,33
19/04/2020,3,6,8,6,24,21,21,40,20,31
19/04/2020,4,5,6,5,24,22,22,36,18,32
19/04/2020,5,5,6,5,23,24,24,36,18,29
19/04/2020,6,5,7,5,18,24,24,36,18,32
19/04/2020,7,5,7,5,17,26,26,36,18,32
19/04/2020,8,5,7,5,17,29,29,30,15,32
19/04/2020,9,5,7,5,19,31,31,34,17,32
19/04/2020,10,5,8,6,20,33,33,36,18,34
19/04/2020,11,6,7,7,21,33,33,34,17,36
19/04/2020,12,6,8,6,20,40,40,44,22,38
19/04/2020,13,6,11,8,28,39,39,42,21,41
19/04/2020,14,6,9,5,21,39,39,34,17,43
19/04/2020,15,6,9,5,19,39,39,34,17,45
19/04/2020,16,6,12,5,12,37,37,42,21,46
19/04/2020,17,6,11,5,12,37,37,48,24,43
19/04/2020,18,6,12,6,13,38,38,62,31,45
19/04/2020,19,7,13,8,14,37,37,58,29,47
19/04/2020,20,7,12,9,13,40,40,60,30,49
19/04/2020,21,7,12,8,12,40,40,70,35,52
19/04/2020,22,8,13,8,12,44,44,74,37,54
19/04/2020,23,9,15,8,12,42,42,78,39,59
19/04/2020,24,9,17,9,12,43,43,86,43,64
19/04/2020,25,10,20,10,13,44,44,84,42,69
19/04/2020,26,11,21,10,14,48,48,82,41,72
19/04/2020,27,12,23,13,21,53,53,76,38,74
19/04/2020,28,13,25,13,19,57,57,78,39,74
19/04/2020,29,14,26,13,22,62,62,72,36,73
19/04/2020,30,14,26,14,19,63,63,74,37,68
19/04/2020,31,15,26,15,19,67,67,72,36,65
19/04/2020,32,15,27,17,18,69,69,68,34,64
19/04/2020,33,16,28,18,24,69,69,62,31,63
19/04/2020,34,16,29,17,23,69,69,74,37,61
19/04/2020,35,17,30,16,25,72,72,82,41,60
19/04/2020,36,17,30,17,25,71,71,84,42,61
19/04/2020,37,18,31,17,29,72,72,84,42,62
19/04/2020,38,17,29,18,28,72,72,76,38,65
19/04/2020,39,17,30,15,34,73,73,70,35,74
19/04/2020,40,17,30,15,34,75,75,74,37,80
19/04/2020,41,17,30,15,36,75,75,76,38,77
19/04/2020,42,16,28,14,34,76,76,74,37,80
19/04/2020,43,17,27,14,31,76,76,74,37,82
19/04/2020,44,16,25,12,28,78,78,82,41,88
19/04/2020,45,16,26,13,27,78,78,78,39,93
19/04/2020,46,16,26,12,27,78,78,86,43,95
19/04/2020,47,16,26,15,32,78,78,86,43,97
19/04/2020,48,16,28,13,30,78,78,88,44,98
20/04/2020,1,15,34,11,27,78,78,90,45,99
20/04/2020,2,15,28,11,25,78,78,90,45,99
20/04/2020,3,15,19,19,25,78,78,88,44,100
20/04/2020,4,14,22,18,30,78,78,88,44,101
20/04/2020,5,13,20,18,50,78,78,88,44,101
20/04/2020,6,11,19,18,49,79,79,88,44,101
20/04/2020,7,11,19,20,54,79,79,88,44,101
20/04/2020,8,10,20,21,49,79,79,88,44,101
20/04/2020,9,10,22,26,36,79,79,88,44,101
20/04/2020,10,10,22,26,38,79,79,88,44,101
20/04/2020,11,10,24,20,40,79,79,88,44,101
20/04/2020,12,11,26,20,42,79,79,88,44,101
20/04/2020,13,11,28,21,51,79,79,88,44,100
20/04/2020,14,11,31,21,41,79,79,88,44,100
20/04/2020,15,11,31,22,33,79,79,88,44,100
20/04/2020,16,12,30,25,31,79,79,88,44,100
20/04/2020,17,12,40,23,34,79,79,88,44,100
20/04/2020,18,13,38,28,36,79,79,88,44,99
20/04/2020,19,14,40,27,39,79,79,88,44,99
20/04/2020,20,14,47,26,44,79,79,88,44,99
20/04/2020,21,16,47,22,48,79,79,88,44,98
20/04/2020,22,17,41,22,48,79,79,88,44,98
20/04/2020,23,19,48,28,46,79,79,88,44,98
20/04/2020,24,20,52,32,52,79,79,88,44,98
20/04/2020,25,21,57,40,76,79,79,88,44,98
20/04/2020,26,20,55,40,74,80,80,90,45,99
20/04/2020,27,20,56,37,77,80,80,90,45,99
20/04/2020,28,20,56,37,77,80,80,90,45,99
20/04/2020,29,20,57,35,79,81,81,90,45,99
20/04/2020,30,20,59,38,79,81,81,90,45,100
20/04/2020,31,19,60,47,80,81,81,90,45,99
20/04/2020,32,19,65,48,89,81,81,90,45,99
20/04/2020,33,18,64,47,98,81,81,90,45,99
20/04/2020,34,18,62,45,101,81,81,90,45,99
20/04/2020,35,17,61,47,99,81,81,90,45,99
20/04/2020,36,16,60,49,105,81,81,90,45,99
20/04/2020,37,15,59,49,121,80,80,90,45,100
20/04/2020,38,15,58,49,122,80,80,90,45,101
20/04/2020,39,14,56,45,133,80,80,90,45,102
20/04/2020,40,14,55,44,123,80,80,90,45,103
20/04/2020,41,15,56,52,114,80,80,90,45,103
20/04/2020,42,14,57,52,109,80,80,90,45,103
20/04/2020,43,14,59,55,107,80,80,90,45,102
20/04/2020,44,13,56,55,98,80,80,90,45,103
20/04/2020,45,13,56,51,95,80,80,90,45,103
20/04/2020,46,12,56,50,91,80,80,90,45,103
20/04/2020,47,11,58,48,85,80,80,90,45,103
20/04/2020,48,10,60,44,83,80,80,90,45,103
21/04/2020,1,9,61,41,85,80,80,90,45,103
21/04/2020,2,8,48,40,78,80,80,90,45,103
21/04/2020,3,8,50,30,87,80,80,90,45,103
21/04/2020,4,7,50,28,81,80,80,90,45,103
21/04/2020,5,7,52,23,83,80,80,90,45,103
21/04/2020,6,7,50,25,81,80,80,90,45,103
21/04/2020,7,6,51,32,80,80,80,90,45,103
21/04/2020,8,6,48,33,67,80,80,90,45,102
21/04/2020,9,6,46,36,68,79,79,90,45,101
21/04/2020,10,6,46,32,66,80,80,90,45,100
21/04/2020,11,6,45,29,75,80,80,90,45,100
21/04/2020,12,6,43,28,69,80,80,90,45,99
21/04/2020,13,6,43,31,61,80,80,90,45,98
21/04/2020,14,6,44,33,59,80,80,90,45,98
21/04/2020,15,6,42,38,58,80,80,90,45,98
21/04/2020,16,7,45,39,61,80,80,88,44,100
21/04/2020,17,7,50,41,60,80,80,88,44,101
21/04/2020,18,8,58,40,77,79,79,88,44,101
21/04/2020,19,9,64,37,86,79,79,88,44,101
21/04/2020,20,10,67,36,87,79,79,90,45,101
21/04/2020,21,11,69,28,86,79,79,88,44,101
21/04/2020,22,11,63,29,90,79,79,90,45,101
21/04/2020,23,12,64,31,90,79,79,90,45,99
21/04/2020,24,13,68,34,90,79,79,90,45,100
21/04/2020,25,14,72,46,83,80,80,90,45,100
21/04/2020,26,15,72,46,84,80,80,90,45,100
21/04/2020,27,16,70,44,88,80,80,90,45,100
21/04/2020,28,16,72,44,86,80,80,90,45,100
21/04/2020,29,17,70,44,84,80,80,90,45,100
21/04/2020,30,17,68,43,90,80,80,90,45,100
21/04/2020,31,18,66,42,89,80,80,90,45,99
21/04/2020,32,19,67,42,90,80,80,90,45,98
21/04/2020,33,20,64,41,97,80,80,90,45,98
21/04/2020,34,20,62,41,92,80,80,90,45,97
21/04/2020,35,20,60,42,90,80,80,90,45,97
21/04/2020,36,19,58,40,88,80,80,90,45,97
21/04/2020,37,18,54,41,85,80,80,90,45,97
21/04/2020,38,17,50,41,87,80,80,90,45,97
21/04/2020,39,17,45,35,85,80,80,90,45,97
21/04/2020,40,17,50,35,80,78,78,90,45,97
21/04/2020,41,16,45,37,71,79,79,90,45,97
21/04/2020,42,16,38,32,68,79,79,90,45,97
21/04/2020,43,14,33,30,66,80,80,90,45,98
21/04/2020,44,13,29,26,65,80,80,90,45,98
21/04/2020,45,12,35,25,68,80,80,90,45,98
21/04/2020,46,11,26,24,62,79,79,88,44,98
21/04/2020,47,9,25,25,52,79,79,88,44,98
21/04/2020,48,7,27,23,57,79,79,88,44,97
22/04/2020,1,7,26,25,62,79,79,88,44,97
22/04/2020,2,7,27,26,58,78,78,88,44,97
22/04/2020,3,6,29,28,47,78,78,88,44,97
22/04/2020,4,6,28,26,50,77,77,88,44,97
22/04/2020,5,5,29,27,57,77,77,88,44,97
22/04/2020,6,5,25,26,58,76,76,88,44,96
22/04/2020,7,5,24,28,57,76,76,88,44,96
22/04/2020,8,5,26,25,55,75,75,88,44,96
22/04/2020,9,5,23,23,53,74,74,88,44,96
22/04/2020,10,5,22,22,54,71,71,88,44,95
22/04/2020,11,5,20,23,66,71,71,88,44,93
22/04/2020,12,4,17,23,63,71,71,88,44,92
22/04/2020,13,4,17,21,58,67,67,86,43,92
22/04/2020,14,4,17,19,55,66,66,80,40,90
22/04/2020,15,4,17,19,45,66,66,84,42,88
22/04/2020,16,4,18,16,45,62,62,82,41,87
22/04/2020,17,4,19,17,52,63,63,82,41,84
22/04/2020,18,5,20,14,53,59,59,78,39,75
22/04/2020,19,5,21,15,63,59,59,76,38,71
22/04/2020,20,6,23,14,55,59,59,72,36,71
22/04/2020,21,7,25,11,46,59,59,76,38,69
22/04/2020,22,9,24,11,42,56,56,72,36,68
22/04/2020,23,10,24,16,50,57,57,68,34,67
22/04/2020,24,11,26,15,42,60,60,62,31,63
22/04/2020,25,12,35,16,43,62,62,64,32,60
22/04/2020,26,13,33,16,37,65,65,62,31,58
