SettlementDate,SettlementPeriod,PGCErrorPrice(£/MWh)
17/07/2020,34,-8.568955556
17/07/2020,35,-6.994733333
17/07/2020,36,-7.114511111
17/07/2020,37,5.804377778
17/07/2020,38,-9.492955556
17/07/2020,39,13.97146667
17/07/2020,40,-9.150733333
17/07/2020,41,-0.441177778
17/07/2020,42,-0.441177778
17/07/2020,43,-0.441177778
17/07/2020,44,9.6206
17/07/2020,45,2.193933333
17/07/2020,46,6.9166
17/07/2020,47,12.45053333
17/07/2020,48,1.749044444
18/07/2020,1,10.8174
18/07/2020,2,-5.454733333
18/07/2020,3,11.76486667
18/07/2020,4,-0.441177778
18/07/2020,5,-0.441177778
18/07/2020,6,-30.93317778
18/07/2020,7,-30.11184444
18/07/2020,8,-25.74851111
18/07/2020,9,-38.30806667
18/07/2020,10,-0.543844444
18/07/2020,11,15.84146667
18/07/2020,12,19.29473333
18/07/2020,13,20.85306667
18/07/2020,14,9.932266667
18/07/2020,15,-7.182955556
18/07/2020,16,-16.30317778
18/07/2020,17,-12.23073333
18/07/2020,18,-12.67562222
18/07/2020,19,-14.1814
18/07/2020,20,-12.9494
18/07/2020,21,2.005711111
18/07/2020,22,3.5286
18/07/2020,23,1.851711111
18/07/2020,24,0.551266667
18/07/2020,25,12.2012
18/07/2020,26,-38.87273333
18/07/2020,27,16.3526
18/07/2020,28,15.70433333
18/07/2020,29,16.58946667
18/07/2020,30,17.76133333
18/07/2020,31,13.4354
18/07/2020,32,8.373933333
18/07/2020,33,-0.116066667
18/07/2020,34,6.471711111
18/07/2020,35,1.3726
18/07/2020,36,5.606333333
18/07/2020,37,3.5286
18/07/2020,38,1.971488889
18/07/2020,39,2.536155556
18/07/2020,40,2.621711111
18/07/2020,41,2.467711111
18/07/2020,42,2.484822222
18/07/2020,43,0.2946
18/07/2020,44,-4.085844444
18/07/2020,45,-0.441177778
18/07/2020,46,-3.161844444
18/07/2020,47,-9.304733333
18/07/2020,48,9.483466667
19/07/2020,1,9.857466667
19/07/2020,2,9.5458
19/07/2020,3,9.932266667
19/07/2020,4,-9.527177778
19/07/2020,5,-40.24162222
19/07/2020,6,-1.176955556
19/07/2020,7,-22.6514
19/07/2020,8,-31.61762222
19/07/2020,9,-29.56428889
19/07/2020,10,-25.47473333
19/07/2020,11,-16.35451111
19/07/2020,12,-17.86028889
19/07/2020,13,16.96346667
19/07/2020,14,19.4194
19/07/2020,15,6.112377778
19/07/2020,16,-9.732511111
19/07/2020,17,-13.85628889
19/07/2020,18,-12.59006667
19/07/2020,19,8.4238
19/07/2020,20,-21.50495556
19/07/2020,21,-33.75651111
19/07/2020,22,-19.2634
19/07/2020,23,-7.354066667
19/07/2020,24,-9.373177778
19/07/2020,25,11.73993333
19/07/2020,26,-12.1794
19/07/2020,27,-21.24828889
19/07/2020,28,-33.99606667
19/07/2020,29,-25.74851111
19/07/2020,30,-34.49228889
19/07/2020,31,-34.61206667
19/07/2020,32,2.2966
19/07/2020,33,11.2288
19/07/2020,34,9.458533333
19/07/2020,35,8.623266667
19/07/2020,36,8.536
19/07/2020,37,2.690155556
19/07/2020,38,2.741488889
19/07/2020,39,2.467711111
19/07/2020,40,2.792822222
19/07/2020,41,4.074444444
19/07/2020,42,3.905044444
19/07/2020,43,6.745488889
19/07/2020,44,6.283488889
19/07/2020,45,7.950066667
19/07/2020,46,-0.270066667
19/07/2020,47,-7.456733333
19/07/2020,48,-7.542288889
20/07/2020,1,-11.18695556
20/07/2020,2,-7.850288889
20/07/2020,3,-10.05762222
20/07/2020,4,-9.527177778
20/07/2020,5,-6.926288889
20/07/2020,6,18.9332
20/07/2020,7,-27.51095556
20/07/2020,8,-28.43495556
20/07/2020,9,5.369466667
20/07/2020,10,-29.59851111
20/07/2020,11,5.182466667
20/07/2020,12,7.950066667
20/07/2020,13,5.681133333
20/07/2020,14,-1.912733333
20/07/2020,15,-34.78317778
20/07/2020,16,-29.56428889
20/07/2020,17,-25.14962222
20/07/2020,18,-24.3454
20/07/2020,19,-24.17428889
20/07/2020,20,-23.7294
20/07/2020,21,20.75333333
20/07/2020,22,18.92073333
20/07/2020,23,-25.33784444
20/07/2020,24,-20.15317778
20/07/2020,25,18.47193333
20/07/2020,26,20.7658
20/07/2020,27,-23.38717778
20/07/2020,28,-19.94784444
20/07/2020,29,-11.49495556
20/07/2020,30,-11.80295556
20/07/2020,31,-13.97606667
20/07/2020,32,-14.52362222
20/07/2020,33,-16.28606667
20/07/2020,34,-21.93273333
20/07/2020,35,-22.78828889
20/07/2020,36,-25.74851111
20/07/2020,37,23.70793333
20/07/2020,38,21.90026667
20/07/2020,39,14.30806667
20/07/2020,40,18.2974
20/07/2020,41,18.5592
20/07/2020,42,18.54673333
20/07/2020,43,14.39533333
20/07/2020,44,-26.48428889
20/07/2020,45,-15.49895556
20/07/2020,46,-15.97806667
20/07/2020,47,-17.03895556
20/07/2020,48,-10.00628889
21/07/2020,1,14.24573333
21/07/2020,2,15.01991333
21/07/2020,3,15.3802
21/07/2020,4,13.398
21/07/2020,5,13.2858
21/07/2020,6,12.06406667
21/07/2020,7,10.79246667
21/07/2020,8,10.78
21/07/2020,9,5.941266667
21/07/2020,10,-18.44206667
21/07/2020,11,8.698066667
21/07/2020,12,13.68473333
21/07/2020,13,10.2564
21/07/2020,14,6.026822222
21/07/2020,15,15.14333333
21/07/2020,16,-28.48628889
21/07/2020,17,13.52266667
21/07/2020,18,-46.16206667
21/07/2020,19,-18.45917778
21/07/2020,20,-12.76117778
21/07/2020,21,15.4924
21/07/2020,22,14.64466667
21/07/2020,23,14.95633333
21/07/2020,24,15.268
21/07/2020,25,14.19586667
21/07/2020,26,-26.75806667
21/07/2020,27,18.68386667
21/07/2020,28,13.97146667
21/07/2020,29,-27.71628889
21/07/2020,30,6.197933333
21/07/2020,31,-10.93028889
21/07/2020,32,16.1656
21/07/2020,33,-20.79997778
21/07/2020,34,14.47013333
21/07/2020,35,12.65
21/07/2020,36,11.528
21/07/2020,37,-23.54117778
21/07/2020,38,13.82186667
21/07/2020,39,9.196733333
21/07/2020,40,-23.8834
21/07/2020,41,14.17093333
21/07/2020,42,17.22526667
21/07/2020,43,-26.92917778
21/07/2020,44,10.15666667
21/07/2020,45,17.1754
21/07/2020,46,2.519044444
21/07/2020,47,-17.89451111
21/07/2020,48,-27.18584444
22/07/2020,1,-9.338955556
22/07/2020,2,16.34013333
22/07/2020,3,13.398
22/07/2020,4,-0.441177778
22/07/2020,5,13.0614
22/07/2020,6,-30.62517778
22/07/2020,7,9.109466667
22/07/2020,8,-25.64584444
22/07/2020,9,7.438933333
22/07/2020,10,-14.21562222
22/07/2020,11,10.71766667
22/07/2020,12,12.88686667
22/07/2020,13,-15.37917778
22/07/2020,14,6.641066667
22/07/2020,15,-22.42895556
22/07/2020,16,-24.3454
22/07/2020,17,5.889933333
22/07/2020,18,16.0534
22/07/2020,19,-14.90006667
22/07/2020,20,-13.42851111
22/07/2020,21,-8.825622222
22/07/2020,22,-9.4074
22/07/2020,23,-9.818066667
22/07/2020,24,-9.150733333
22/07/2020,25,-7.662066667
22/07/2020,26,-5.728511111
22/07/2020,27,-5.146733333
22/07/2020,28,-5.454733333
22/07/2020,29,-9.646955556
22/07/2020,30,17.91093333
22/07/2020,31,12.06406667
22/07/2020,32,10.94206667
22/07/2020,33,-25.09486667
22/07/2020,34,-24.61917778
22/07/2020,35,12.86193333
22/07/2020,36,-22.53162222
22/07/2020,37,-18.15117778
22/07/2020,38,-17.82606667
22/07/2020,39,-18.66451111
22/07/2020,40,-16.30317778
22/07/2020,41,12.43806667
22/07/2020,42,-13.30873333
22/07/2020,43,-18.25384444
22/07/2020,44,-16.91917778
22/07/2020,45,-16.42295556
22/07/2020,46,-13.89051111
22/07/2020,47,2.638822222
22/07/2020,48,-10.1774
23/07/2020,1,-8.757177778
23/07/2020,2,6.092533333
23/07/2020,3,4.675044444
23/07/2020,4,-12.12806667
23/07/2020,5,-18.90406667
23/07/2020,6,-17.79184444
23/07/2020,7,3.152155556
23/07/2020,8,6.5538
23/07/2020,9,6.828066667
23/07/2020,10,9.8824
23/07/2020,11,13.26086667
23/07/2020,12,-9.629844444
23/07/2020,13,7.957546667
23/07/2020,14,6.042666667
23/07/2020,15,8.885066667
23/07/2020,16,6.369044444
23/07/2020,17,4.521044444
23/07/2020,18,-20.17028889
23/07/2020,19,-19.86228889
23/07/2020,20,-13.73651111
23/07/2020,21,-13.1034
23/07/2020,22,-14.07873333
23/07/2020,23,20.17986667
23/07/2020,24,16.56453333
23/07/2020,25,-13.95895556
23/07/2020,26,-11.61473333
23/07/2020,27,21.5512
23/07/2020,28,-14.55784444
23/07/2020,29,-9.646955556
23/07/2020,30,-9.424511111
23/07/2020,31,6.1466
23/07/2020,32,4.794822222
23/07/2020,33,0.260377778
23/07/2020,34,0.636822222
23/07/2020,35,2.9126
23/07/2020,36,2.655933333
23/07/2020,37,11.40333333
23/07/2020,38,1.646377778
23/07/2020,39,-1.484955556
23/07/2020,40,11.6402
23/07/2020,41,8.398866667
23/07/2020,42,7.912666667
23/07/2020,43,7.227
23/07/2020,44,-8.449177778
23/07/2020,45,0.523888889
23/07/2020,46,7.414
23/07/2020,47,5.650377778
23/07/2020,48,10.65533333
24/07/2020,1,12.47546667
24/07/2020,2,9.795133333
24/07/2020,3,13.78446667
24/07/2020,4,17.37486667
24/07/2020,5,16.40246667
24/07/2020,6,14.0338
24/07/2020,7,-18.73295556
24/07/2020,8,16.40246667
24/07/2020,9,13.03646667
24/07/2020,10,11.902
24/07/2020,11,14.80673333
24/07/2020,12,12.1264
24/07/2020,13,2.2966
24/07/2020,14,8.249266667
24/07/2020,15,12.21366667
24/07/2020,16,9.658
24/07/2020,17,10.8174
24/07/2020,18,7.576066667
24/07/2020,19,12.3134
24/07/2020,20,11.36593333
24/07/2020,21,9.894866667
24/07/2020,22,9.1718
24/07/2020,23,1.8346
24/07/2020,24,-39.09517778
24/07/2020,25,5.743466667
24/07/2020,26,5.821488889
24/07/2020,27,14.2956
24/07/2020,28,14.80673333
24/07/2020,29,16.88866667
24/07/2020,30,-19.98206667
24/07/2020,31,-11.15273333
24/07/2020,32,-11.85428889
24/07/2020,33,-15.96095556
24/07/2020,34,18.01066667
24/07/2020,35,17.699
24/07/2020,36,15.5298
24/07/2020,37,12.84946667
24/07/2020,38,15.0062
24/07/2020,39,15.01866667
24/07/2020,40,-11.08428889
24/07/2020,41,18.92073333
24/07/2020,42,16.9884
24/07/2020,43,16.41493333
24/07/2020,44,-48.3694
24/07/2020,45,15.72926667
24/07/2020,46,-52.95517778
24/07/2020,47,-16.6454
24/07/2020,48,-25.14962222
25/07/2020,1,-25.74851111
25/07/2020,2,-25.59451111
25/07/2020,3,-9.150733333
25/07/2020,4,21.8504
25/07/2020,5,22.561
25/07/2020,6,20.2048
25/07/2020,7,21.1772
25/07/2020,8,22.27426667
25/07/2020,9,19.88066667
25/07/2020,10,-25.59451111
25/07/2020,11,-24.25984444
25/07/2020,12,11.96433333
25/07/2020,13,-18.20251111
25/07/2020,14,17.93586667
25/07/2020,15,-6.566955556
25/07/2020,16,-3.846288889
25/07/2020,17,1.047488889
25/07/2020,18,16.40246667
25/07/2020,19,14.42026667
25/07/2020,20,14.39533333
25/07/2020,21,7.239466667
25/07/2020,22,5.444266667
25/07/2020,23,7.650866667
25/07/2020,24,7.239466667
25/07/2020,25,9.259066667
25/07/2020,26,9.720333333
25/07/2020,27,5.942933333
25/07/2020,28,6.566266667
25/07/2020,29,6.1798
25/07/2020,30,6.4042
25/07/2020,31,8.560933333
25/07/2020,32,7.4888
25/07/2020,33,6.379266667
25/07/2020,34,6.779711111
25/07/2020,35,6.163711111
25/07/2020,36,6.420377778
25/07/2020,37,5.219866667
25/07/2020,38,5.3196
25/07/2020,39,6.242133333
25/07/2020,40,7.576066667
25/07/2020,41,9.645533333
25/07/2020,42,6.292
25/07/2020,43,6.503933333
25/07/2020,44,3.366044444
25/07/2020,45,5.531533333
25/07/2020,46,4.024822222
25/07/2020,47,0.825044444
25/07/2020,48,-33.87628889
26/07/2020,1,-5.591622222
26/07/2020,2,-5.916733333
26/07/2020,3,-11.61473333
26/07/2020,4,-6.909177778
26/07/2020,5,23.496
26/07/2020,6,23.122
26/07/2020,7,22.36153333
26/07/2020,8,20.15493333
26/07/2020,9,20.29206667
26/07/2020,10,21.57613333
26/07/2020,11,22.28673333
26/07/2020,12,18.72126667
26/07/2020,13,13.1362
26/07/2020,14,13.49773333
26/07/2020,15,-15.46473333
26/07/2020,16,-16.21762222
26/07/2020,17,17.8486
26/07/2020,18,16.63933333
26/07/2020,19,-23.09628889
26/07/2020,20,-25.59451111
26/07/2020,21,-18.37362222
26/07/2020,22,-13.70228889
26/07/2020,23,17.5868
26/07/2020,24,4.948822222
26/07/2020,25,-28.82851111
26/07/2020,26,-35.8954
26/07/2020,27,-7.011844444
26/07/2020,28,-8.363622222
26/07/2020,29,-6.1734
26/07/2020,30,-10.70784444
26/07/2020,31,3.0666
26/07/2020,32,13.19853333
26/07/2020,33,8.885066667
26/07/2020,34,9.072066667
26/07/2020,35,11.72746667
26/07/2020,36,6.8156
26/07/2020,37,-13.61673333
26/07/2020,38,-8.911177778
26/07/2020,39,-9.681177778
26/07/2020,40,2.878377778
26/07/2020,41,14.45766667
26/07/2020,42,6.391733333
26/07/2020,43,-9.013844444
26/07/2020,44,-31.32673333
26/07/2020,45,1.800377778
26/07/2020,46,-6.104955556
26/07/2020,47,-5.968066667
26/07/2020,48,5.731
27/07/2020,1,26.84953333
27/07/2020,2,23.5708
27/07/2020,3,22.36153333
27/07/2020,4,5.519066667
27/07/2020,5,-26.89495556
27/07/2020,6,-20.8034
27/07/2020,7,-2.973622222
27/07/2020,8,-3.931844444
27/07/2020,9,19.9804
27/07/2020,10,-44.72473333
27/07/2020,11,-30.48828889
27/07/2020,12,-37.16162222
27/07/2020,13,-10.7934
27/07/2020,14,37.2218
27/07/2020,15,-21.07717778
27/07/2020,16,41.46046667
27/07/2020,17,-36.56273333
27/07/2020,18,59.44986667
27/07/2020,19,-27.8874
27/07/2020,20,-30.16317778
27/07/2020,21,-23.62673333
27/07/2020,22,-22.01828889
27/07/2020,23,-19.34895556
27/07/2020,24,-20.75206667
27/07/2020,25,6.523044444
27/07/2020,26,7.501266667
27/07/2020,27,15.57966667
27/07/2020,28,-17.77473333
27/07/2020,29,-17.70628889
27/07/2020,30,-27.66495556
27/07/2020,31,-27.80184444
27/07/2020,32,-14.36962222
27/07/2020,33,20.03026667
27/07/2020,34,17.7738
27/07/2020,35,-41.25117778
27/07/2020,36,-44.53651111
27/07/2020,37,17.91093333
27/07/2020,38,22.76046667
27/07/2020,39,16.11573333
27/07/2020,40,15.3054
27/07/2020,41,17.3998
27/07/2020,42,17.00086667
27/07/2020,43,-17.48384444
27/07/2020,44,-28.82851111
27/07/2020,45,-15.70428889
27/07/2020,46,-21.00873333
27/07/2020,47,-15.60162222
27/07/2020,48,16.62686667
28/07/2020,1,11.2662
28/07/2020,2,7.2644
28/07/2020,3,3.254822222
28/07/2020,4,6.952733333
28/07/2020,5,-1.057177778
28/07/2020,6,2.621711111
28/07/2020,7,8.249266667
28/07/2020,8,0.277488889
28/07/2020,9,-5.694288889
28/07/2020,10,-6.686733333
28/07/2020,11,-9.5614
28/07/2020,12,10.0694
28/07/2020,13,7.538666667
28/07/2020,14,2.484822222
28/07/2020,15,-10.65651111
28/07/2020,16,18.28493333
28/07/2020,17,14.65713333
28/07/2020,18,21.60106667
28/07/2020,19,-8.432066667
28/07/2020,20,-16.59406667
28/07/2020,21,-39.18073333
28/07/2020,22,-34.61206667
28/07/2020,23,-37.96584444
28/07/2020,24,-36.63117778
28/07/2020,25,-31.15562222
28/07/2020,26,-55.6074
28/07/2020,27,-17.38117778
28/07/2020,28,-19.81095556
28/07/2020,29,-27.99006667
28/07/2020,30,-36.63117778
28/07/2020,31,-22.29206667
28/07/2020,32,11.7898
28/07/2020,33,-49.87517778
28/07/2020,34,15.16826667
28/07/2020,35,15.16826667
28/07/2020,36,15.31786667
28/07/2020,37,9.944733333
28/07/2020,38,10.82986667
28/07/2020,39,10.219
28/07/2020,40,10.5182
28/07/2020,41,7.700733333
28/07/2020,42,9.259066667
28/07/2020,43,8.436266667
28/07/2020,44,10.78
28/07/2020,45,3.819488889
28/07/2020,46,8.860133333
28/07/2020,47,-13.20606667
28/07/2020,48,-33.51695556
29/07/2020,1,-25.47473333
29/07/2020,2,-17.79184444
29/07/2020,3,-17.67206667
29/07/2020,4,4.726377778
29/07/2020,5,-21.55628889
29/07/2020,6,1.646377778
29/07/2020,7,-0.441177778
29/07/2020,8,-24.60206667
29/07/2020,9,-5.129622222
29/07/2020,10,-31.1214
29/07/2020,11,0.517044444
29/07/2020,12,8.7978
29/07/2020,13,-14.93428889
29/07/2020,14,-29.44451111
29/07/2020,15,-48.38651111
29/07/2020,16,-37.72628889
29/07/2020,17,10.8174
29/07/2020,18,-44.72473333
29/07/2020,19,-20.82051111
29/07/2020,20,22.1122
29/07/2020,21,6.317711111
29/07/2020,22,-42.39762222
29/07/2020,23,-32.83251111
29/07/2020,24,-42.07251111
29/07/2020,25,-29.39317778
29/07/2020,26,-38.94117778
29/07/2020,27,-27.61362222
29/07/2020,28,-29.53006667
29/07/2020,29,-29.15362222
29/07/2020,30,-30.77917778
29/07/2020,31,-22.42895556
29/07/2020,32,-29.29051111
29/07/2020,33,-31.99406667
29/07/2020,34,15.8664
29/07/2020,35,15.40513333
29/07/2020,36,15.29293333
29/07/2020,37,5.918
29/07/2020,38,7.513733333
29/07/2020,39,5.958377778
29/07/2020,40,6.154866667
29/07/2020,41,5.3766
29/07/2020,42,9.109466667
29/07/2020,43,0.619711111
29/07/2020,44,-33.38006667
29/07/2020,45,13.024
29/07/2020,46,-46.00806667
29/07/2020,47,-25.22491111
29/07/2020,48,-31.75451111
30/07/2020,1,18.84593333
30/07/2020,2,13.3232
30/07/2020,3,15.72926667
30/07/2020,4,16.75153333
30/07/2020,5,11.87706667
30/07/2020,6,14.83166667
30/07/2020,7,-17.19295556
30/07/2020,8,14.23326667
30/07/2020,9,7.812933333
30/07/2020,10,-16.25184444
30/07/2020,11,8.074733333
30/07/2020,12,3.152155556
30/07/2020,13,9.7702
30/07/2020,14,4.076155556
30/07/2020,15,10.76753333
30/07/2020,16,6.429133333
30/07/2020,17,7.663333333
30/07/2020,18,6.796822222
30/07/2020,19,16.96346667
30/07/2020,20,7.663333333
30/07/2020,21,-35.09117778
30/07/2020,22,-35.7414
30/07/2020,23,22.72306667
30/07/2020,24,24.56813333
30/07/2020,25,26.61266667
30/07/2020,26,-25.91962222
30/07/2020,27,-28.41784444
30/07/2020,28,-24.32828889
30/07/2020,29,-25.25228889
30/07/2020,30,-24.91006667
30/07/2020,31,-50.13184444
30/07/2020,32,26.91186667
30/07/2020,33,23.24666667
30/07/2020,34,-61.39095556
30/07/2020,35,-63.08495556
30/07/2020,36,36.61093333
30/07/2020,37,34.76586667
30/07/2020,38,11.154
30/07/2020,39,-0.1674
30/07/2020,40,2.519044444
30/07/2020,41,2.929711111
30/07/2020,42,6.4546
30/07/2020,43,-1.741622222
30/07/2020,44,1.954377778
30/07/2020,45,22.9724
30/07/2020,46,21.5886
30/07/2020,47,20.36686667
30/07/2020,48,-38.13695556
31/07/2020,1,5.4318
31/07/2020,2,9.745266667
31/07/2020,3,-38.03428889
31/07/2020,4,-35.41628889
31/07/2020,5,-36.52851111
31/07/2020,6,-0.458288889
31/07/2020,7,8.448733333
31/07/2020,8,8.511066667
31/07/2020,9,11.715
31/07/2020,10,13.07386667
31/07/2020,11,13.78446667
31/07/2020,12,14.4078
31/07/2020,13,12.33833333
31/07/2020,14,5.4692
31/07/2020,15,9.782666667
31/07/2020,16,9.932266667
31/07/2020,17,11.715
31/07/2020,18,4.623711111
31/07/2020,19,17.5868
31/07/2020,20,-14.91717778
31/07/2020,21,-24.20851111
31/07/2020,22,-18.76717778
31/07/2020,23,-19.63984444
31/07/2020,24,-17.70628889
31/07/2020,25,-16.14917778
31/07/2020,26,-13.37717778
31/07/2020,27,-6.738066667
31/07/2020,28,1.305866667
31/07/2020,29,69.33593333
31/07/2020,30,67.5532
31/07/2020,31,55.78466667
31/07/2020,32,52.4062
31/07/2020,33,54.84966667
31/07/2020,34,-53.28028889
31/07/2020,35,20.06766667
31/07/2020,36,16.577
31/07/2020,37,6.334822222
31/07/2020,38,-28.74295556
31/07/2020,39,7.812933333
31/07/2020,40,15.7916
31/07/2020,41,6.6086
31/07/2020,42,8.448733333
31/07/2020,43,10.95453333
31/07/2020,44,9.146866667
31/07/2020,45,13.59746667
31/07/2020,46,9.471
31/07/2020,47,-31.90851111
31/07/2020,48,-0.441177778
01/08/2020,1,-24.8074
01/08/2020,2,-24.39673333
01/08/2020,3,10.54313333
01/08/2020,4,8.137066667
01/08/2020,5,1.201488889
01/08/2020,6,-23.54117778
01/08/2020,7,-19.75962222
01/08/2020,8,-20.82051111
01/08/2020,9,6.7408
01/08/2020,10,9.907333333
01/08/2020,11,29.52986667
01/08/2020,12,22.7106
01/08/2020,13,19.54406667
01/08/2020,14,-12.93228889
01/08/2020,15,-11.64895556
01/08/2020,16,24.29386667
01/08/2020,17,-34.18428889
01/08/2020,18,-0.441177778
01/08/2020,19,19.69366667
01/08/2020,20,-0.441177778
01/08/2020,21,-36.68251111
01/08/2020,22,-24.82451111
01/08/2020,23,-21.4194
01/08/2020,24,-9.749622222
01/08/2020,25,20.0178
01/08/2020,26,-12.4874
01/08/2020,27,15.50486667
01/08/2020,28,20.0178
01/08/2020,29,21.2894
01/08/2020,30,-9.048066667
01/08/2020,31,-24.63628889
01/08/2020,32,21.41406667
01/08/2020,33,6.471711111
01/08/2020,34,18.09793333
01/08/2020,35,9.346333333
01/08/2020,36,7.688266667
01/08/2020,37,-0.441177778
01/08/2020,38,9.196733333
01/08/2020,39,3.648377778
01/08/2020,40,-38.44495556
01/08/2020,41,-0.441177778
01/08/2020,42,27.77206667
01/08/2020,43,-1.194066667
01/08/2020,44,-35.69006667
01/08/2020,45,6.557266667
01/08/2020,46,21.63846667
01/08/2020,47,13.27333333
01/08/2020,48,21.1024
02/08/2020,1,16.77646667
02/08/2020,2,12.65
02/08/2020,3,-10.50251111
02/08/2020,4,16.86373333
02/08/2020,5,20.06766667
02/08/2020,6,15.99106667
02/08/2020,7,-11.15273333
02/08/2020,8,-8.124066667
02/08/2020,9,-9.886511111
02/08/2020,10,-8.705844444
02/08/2020,11,-31.84006667
02/08/2020,12,-29.95784444
02/08/2020,13,-9.116511111
02/08/2020,14,18.42206667
02/08/2020,15,7.538666667
02/08/2020,16,5.257266667
02/08/2020,17,-2.1694
02/08/2020,18,5.119933333
02/08/2020,19,-0.441177778
02/08/2020,20,-0.441177778
02/08/2020,21,11.31606667
02/08/2020,22,12.96166667
02/08/2020,23,-5.728511111
02/08/2020,24,-4.308288889
02/08/2020,25,-21.16273333
02/08/2020,26,10.43093333
02/08/2020,27,-23.13051111
02/08/2020,28,-35.07406667
02/08/2020,29,-0.441177778
02/08/2020,30,-17.55228889
02/08/2020,31,-2.100955556
02/08/2020,32,11.35346667
02/08/2020,33,7.364133333
02/08/2020,34,20.75333333
02/08/2020,35,14.98126667
02/08/2020,36,10.0694
02/08/2020,37,7.987466667
02/08/2020,38,-10.77628889
02/08/2020,39,-0.697844444
02/08/2020,40,2.570377778
02/08/2020,41,10.0694
02/08/2020,42,9.595666667
02/08/2020,43,-4.1714
02/08/2020,44,-35.72428889
02/08/2020,45,-8.432066667
02/08/2020,46,-29.4274
02/08/2020,47,20.75333333
02/08/2020,48,-0.441177778
03/08/2020,1,-31.85717778
03/08/2020,2,18.27246667
03/08/2020,3,16.0908
03/08/2020,4,14.5948
03/08/2020,5,-42.38735556
03/08/2020,6,-31.08717778
03/08/2020,7,-0.441177778
